review_content,review_rating
"Best customer service ever, from this specific lady",5
My experience with African Bank was horrible and horrific. During this pandemic African Bank didn't even make effort in assisting me after I did sent all the needed documents after being retrenched due to Covid 19. I would not recommend or refer anyone to African Bank ever again.,1
I am so disappointed at African Bank as I'm not able to link my account with PayPal!!!,1
"I applied for a credit card with african bank on wednesday the 9th, they instructed me to send all of my documents, friday they called me to do a contract as they stated that I have been approved. Monday I collected my card from the branch. I tried logging in on the app on m phone and it said application pending but they did a contract with me. They set a debit order from my absa acc for more than R 600. When I called them on tuesday explaining the card is not active neither does the app work they said the application is pending? after  they set up a debit on my acc and gave me a card? what the actual f? I asked the sales lady why they never informed me of this and why do they work backwards and she dropped my call? African bank you are useless and I would like to cancel the whole process with you as I will not start something like this!!!!",1
"Good Morning,

I am a bit irritated.
I called you contact centre and requested a call back. I get called back I speak to Margaret. Okay, I didn't have a problem I give her my ID number unfortunately I don't get the authorization option on my cell. I let her know she then says we can't proceed with the call but she quickly came back to her senses. And asked me security questions. I answered them. She then coughs in the phone and no sorry  or anything she proceeds as if nothing happened . In between I am being told ""sorry I can't hear you"". Until I pointed it out to her that she is working from home the lines are not really clear at times, I will call back. instead of me being asked to shout my details and reasons for calls.

I have dealt with African Consultants in the past and they have been very professional and I thought it is the company culture until today's call.

My main reason for calling is that I don't have access to the banking app. I  wanted to enquire if it will be possible to skip a payment on my oan for this month. And if it can be authorized on their side since I can't access the internet banking and the app. Instead of her being hostile.
",1
"Hi I would just like to commend Pat that works for African Bank Fishoek on the Great service he provided, the fact that he listened to my concerns and the fact that he was very attentive, I got more than what I asked for when I left the branch and was a very happy client... I would definitely recommend African bank to my friends and family.... The team at African Bank Fishoek are great assets to the company, and if I could I would definitely recommend a raise?.... Well done team Fishoek",5
"African Bank is a useless Bank.
I made a TFSA (Tax-Free Savings Account) last year 2020, it Matured on the 19th of May 2021! They didn't call me to allow me to excercise my Options around weather or not to extend my Investment.

I started to make a follow up last week Tuesday on the 7th of June, requesting my money as if I am making a Loan! They said I should wait for 2 working days; I gave them over 3 working days and went back, only to be told that my Claim hasn't gone through and should wait for another 24 hours!

This guy's played me with my money and frustrated me over what is mine. I wouldn't recommend anyone to use African Bank TFSA, Unless you call stress to yourself in time of making Claims. 

Even worse, they even told me that I will be penalised if I withdraw the Money now. Despite maturing time has passed. If it's a miss communication from their Branch to the Head Office, then that qualifies them as a bank that doesn't care and doesn't take customer's serious.",1
During this tough time my wife applied for a loan she is a good client at african bank 2 weeks ago we call daily but still nothing we have kids to feed and things to pay why would a bank take 2 weeks and not even bother to contact you in regards to your loan application 24hour policy I don't think so,1
I applied for a loan on the 07th of June - all documents submitted and a week later I have had no response. The lady I dealt with asked me to cc her team leader in - Lillian Sekolayane. I have sent numerous emails to her and the service team and no one bothers responding. What a joke that funds reflect in your account within 72hours. Change your website as you are falsely advertising.,1
"1. On Friday 11 June 2021 I went into the African Bank Branch at Eastgate and requested that my contact details be updated for the 100th time! SMS's from African Bank go to my son's number. The very friendly assistant changed my cell number to my contact number. This morning my son once again received an SMS from African Bank, 3 days after I had changed it for the 100th time.  African Bank you are contravening the POPI act by allowing my son access to my personal banking details. 
2. On Friday 11 June 2021 I was once again embarrassed by the very smart African Bank rewards when my vouchers were 'INVALID' at Checkers, Eastgate. I was the fool with the full trolley and 2 invalid vouchers! Again! I had to leave my trolley and go to the branch at the opposite end of the mall, on the lower level. Of course, they could not get through to the relevant service provider and of course, they made me wait forever with the callback, and of course, it has once again not been resolved.",1
"Hi, I'm waiting as from the 26th of May 2021 for Assistance,

Forwarded message ---------
From: Johan Jacobs <***********>
Date: Wed, May 26, 2021, 10:18
Subject: Re: Johan Jacobs- **********080 (CID:9nkwgkcphtxx1ykjhj)
To: Customer Experience <***********>, <***********>


Good day David,

As stated in my previous email,

I'm unable to visit the branch,

Johan 

On Wed, May 26, 2021, 10:14 Customer Experience <***********> wrote:
Good day ,


Thank you for the e-mail 


Please visit branch for reset 


Kind regards
David
Servcie Support


-----Original Message-----
From: Johan Jacobs [mailto:***********]
Sent: Tuesday, 25 May 2021 16:58:23
To: Customer Experience
Subject: Johan Jacobs- **********080

This message originated from outside your organization

Good day,

Regarding the below sms I received,

I think I accidentally type in my password wrong, I then phoned your call center and they tried to reset it, but the problem was that I didn't get a pop up message on the screen of my phone and the number**********) I'm using, is the number that are registered with you(African Bank), I used a lot of airtime trying to get through to your call center and, 

I'm unable to go to your branch, because I'm working every day, 

Please assist urgently, 

Hello, you have blocked your African Bank profile. Call **********or go to your nearest branch for assistance. Alternatively, reply with HELP for a call back

Johan Jacobs",2
I had a tracer come to my work place to sign forms.one account was not there. So the amount for the two accounts were agreed upon.but the 3rd account was not cause I didn't have it with the tracer.now they have debited full amount for the 3rd account. When I called them they said the 3rd account is handed over to lawyer so I asked why has African bank debited my account n I have not heard from their lawyers. But they can't answer me. I need the money reversed back as it was sent to my account for school fees now I'm stuck.i called their call centre and up to now have not heard from them,1
"Good day 

My name is Stefanie Eureka Vos i have applied for a loan more thant a week ago this going for two weeks now i have submitted my documents i only get told that i am approved and my account can't be accessed as it will be a problem in my application as i need this for a medical procedure but i am not getting any feedback on my application i keep on getting call from +**********0 wich marketing Honesty this to mos worst service i have ever experienced with African Bank for being a client many years i have expected good service and that this will be a fast process after many complain emails after many times i have send my documents after so much calls al the airtime i have used but yet nothing is resolved supervisors not responding to emails supervisors marked me as spam by mimecast i know with Covid you have less staff but it doesn't mean to provide such bad service, when i did this application online and send my documents i was told my Application cant be found anywhere then i did two telephone applications wich also got lost i have send my documents 6 times when i call they tell my its being attended to but it doesn't seem like is being attended to sbould i go to another bank tri somewhere els is it because i am old debt review client wich i payed up for 4 years cleared my name with transunion is this the way African Bank is treating their clients i wemt to the Westgate African Bank Brach twice last Sunday and Monday the Branch was clossed not providing a good reason why they are closed i was told ove the phone doing the application in the branch will also take long but over the phone they say 48 hours but it seems African Bank doesn't really care about their clients by providing a good service and just making empty promises 

Thank you for your bad service ",1
"I have taken the loan with you and you debit my account on a monthly basis. After receiving a loan, I had fake calls of people claiming that they were from african bank and asking about how was the service. 

Now you have updated me on ITC profile as someone in arrears because  of R14.10, you are the one taking money from account via debit order, now where is this R14.10 coming from. You are messing my credit score because of your unprofessionalism and this really irritate me. I cannot deal with incompetent people who can't even secure my data and update my account accordingly.

I want you to update my account accordingly at ITC, I am not in arrears and if this is not the case I will take this far. ",1
"If there was a zero I would love to rate African Bank that, again after almost two months still no answer on my loan application after submitting it again on Saturday 5th June 2021 received an sms yesterday that all documents have been received and they finalizing my application, I had to phone them again this morning just to be told I have to resubmit my documents now my question is why send out an sms saying documents received and they finalizing it but when you call its a different story, this must be the worst bank and customer service of any bank the employees of the bank is incompetent, no wonder they have 1,6 rating, if you read the other reviewes it seems a lot of people have the same problem, I think they need to fire the CEO of the bank clearly she has no clue on how to run a bank or business and than in general just close African Banks doors for good, its rediculous on how long a person should wait for a response and they tell you they'll phone you back yah right Christmas is tomorrow aswell. I have never experienced something as bad as this clearly another sign that th re are people in positions that are not suppose to be there. i probably receive another call telling me that they'll sort it out and than another week or two will pass with no response they can keep their **** I'm not interested anymore and as a African Bank client I'll close my account and move to another bank.",1
Had the unfortunate of calling African Bank needing my loan contract and policy schedule however its an issue...the consultants I spoke to is Zanele Nkosi...who kept on speaking over me...and blatantly refused to assist me....I also spoke to Boipelo who also could not assist me...I am still awaiting a call from a so called supervisor Jeffrey Moshake!!!!....disappointing service from African bank!!!disgusting in fact!!!,1
"African Bank PERSONAL LOANS which i have been listed for on my credit report. (Listed since October 2017) the account balance i owe is R15028. Please note that i have not had any communication regarding the African Bank personal loan account and thus note that any African Bank loan acc that  African Bank is calling about is dormant and has NOT been acknowledged in the past 3 or more years. Therefore, this account is prescribed and what you are doing is illegal. 
I have not acknowledged the debt in the past 3 consecutive years either by writing or verbally, not made any payment towards the outstanding amount, nor have i promised to pay. No summons has been issued in the last 3 years. They are in contravention of the NCA SEC 126b. It states that no person may continue collection or re-activation of such prescribed debt as prescription Act 68 of 1969(Prescription Act). 
Debt therefore prescribed and im not legally bound to repay such. I request this matter be closed and any negative information will be removed from my credit record. Should i receive any emails i will lay a complaint with the relative authorities, ie, NCR and LSSA.
Please attend to this matter soonest and mail a prescribed letter that this account is closed ",1
"I received the worst service ever when it comes to resolving African Bank's electronic banking from their website.  I have now been battling more than three days to get it resolved and when I called the call centre the agent told me that it is within the 72 hour turnaround time.  But also added that no one has looked at the matter as yet.  It is pathetic, because now I have to schlep up and down to the bank.",1
"I am very disappointed with African Bank, they froze my account because I entered the wrong pin two times while trying to withdraw money but on third attempt I got it right, but my account was frozen now am unable to use it, this was last week Thursday 03/06/2021 I went to the branch the following morning and asked them to unblock my account they then told me they tough someone was using my account without my knowledge then the lady assisting me started asking where the recent funds came from I told her my brother she requested proof of payment I submitted it and they told me it will be resolved within 2 hours since then it's been Five days no one has came back to me I keep calling them everyday and they tell me someone will call u back this is unfair and bad service I haven't been able to pay my rent because of them",1
"My journey with African Bank was not an easy one. I felt like you are dismissing me in applying for credit card without giving me the opportunity. You treated me like hooligan. I am honest, loyal, a woman on integrity. You can get referrals from my banks Capitec and Standard bank. I have a very clear and clean credit profile. I was not even surprised when you declined my application. Samuel gave me a call on Monday to let me know that my application has been declined due to uncer*****y with my current company. In answer to that he mentioned that there is retrenchment happening in my company which it didn't affect me and honestly speaking i was not even aware of that because i am not affected. When i asked my HR department they cannot recall  African Bank phoned to confirm my appointment. I need to know the name of the person who confirmed my appointment because i doubt you even called my company.",1
"I tried to settle my account, then they refund me R1100. So I think that I have paid too much. Now they say I still owe money. This is very frustrating!",1
"prescribed debt , i need letters for the prescribed account , i need to get employment with these letter . African bank acting mute and all confused about the request . please send me these letter me and my family we are really tired on hunger ",1
"I lost my job 
 April 2021, gave African bank letter playes a tape of exit interview at branch in gateway insurance claim was rejected, they keep calling me thou told them to stop debit order as I can afford only 100 a month they took a debit of 100 which is still bad as I stopped, they need to assess how great a customer I been and not call daily. I Never missed a payment. Mante called now asking me what i did with my pension, do u think I can afford rent food and living without a job, before u ask a mquestion like that, same like u was happy to give me a loan and thou I took insurance and gave letter from employer saying I was gona be terminated and thou special circumstances you disapproved  my insurance claim 
You adcertise that you care bt can u wait for me to get a job I would like nothing better to end this relationship but am unemployed now I plan to free this please be supportive same like when I was regularly paying. Not everyone is the same, I am not a defaulter stop maKing me feel like ths. I made arrangements so u can stop bothering me or not hand me over I am soooo disappointed, old mutual is better million times I got loan there too they dnt call like this they take the 100 and dnt bother me like crazy cos they have records of my excellent payment record  **********083 Sharon salih




",1
"I applied for an online loan and was approved, suddenly i need to go to my nearest branch for biometrics verification. What makes me angry is that during level 3 last year i applied for a loan which was approved and paid into my account without these hassles, why should there be hassles now??!!??!! We are facing a 3rd covid wave and my nearest branch is 40km away. Should i really risk my life as if y'all are the only bank in the world?!?!?!?!?!?!?!?!?!?",1
"African bank my world rewards is a complete scam. On the  3rd June  2021 I received a SMS stating that I qualified for the rewards because I swiped more than 10 times for the month. 

Upon going to Shoprite at the counter I was told the WICODE is Invalid! How embarrassing!
I contacted African bank on the number in the sms and consultant said i should tell them is wicode and need to be processed under the wicode and well i went again to shoprite and same results invalid and next day i called them again and was told they would check and revert to me and which they never did and then i called again and to my surprise i was told the voucher has expired and was suppose to have called earlier and the consultant was even rude to me and now been trying to call them again and now no answer.

How are we suppose to trust Any african bank promos if they unable to deliver on simple promise ?",1
On 03/06/2021 I lodged a complaint and I received a call promising to assist me urgently. I have been waiting since then ? ,1
I have called you guys so many times and no one answers and I have given up and also I thought of switching over to capatic and use you guys but I don't think that's gna happen as your service is non existence ,1
"I am so tired of African Bank and their lack of customer service.
i had a consultant eventually phone me after me complaining for Weeks.
Her name was Zelda, Zelday promised faithfully that either herself or Nick would phone me the following day between 12& 1 and asked me to take my phone with me to lunch.

WELL!!!!!

Zelda I am still waiting for that phone call!!!!!!

How long do people have to complain for, before anything gets DONE!!!!!!",1
"This bank and it employees are so incompetent I have been waiting for two months to get my loan sorted everytime its a different story and after 5 days I have reapply, and the snoty attitudes of the agents is something that tells you theyjust don't care, everyday I have to phone to find out whats happening and everyday the same story being reviewed they'll get back to me and this doesn't happen no communication from anyone, I think the CEO Ms Basani MalulekE needs to start checking up on the poor customer service cause there isn't any, as African Bank customer I'm very disappointed in their **** service.",1
African Bank really sucks with electricity token sms’s and they don’t respond to call when customers want to talk to them; I’m really tired of this bank.,1
"I am so overwhelmed with my credit card application. I applied last week Friday and sent all necessary documents. Today i spoke a lovely lady by the name of Candice who tried to assist me. She advised me to complete it online, almost completion the system told me the pending insurance service is unavailable. Can someone please acknowledge my request and tell me what's going on, if my application has been accepted or not. I am incredible frustrated.",1
"I settle my loan and credit card account with African Bank on the end of 2019, I've been calling, sending email to beg the bank asking them to close and remove the account from my credit bureau report, I never get succesful, please help me.",1
Received good service from the staff & telephonic consultants but however when I placed an emergency withdrawal on my fund account the payment did not happen. Been trying to get hold of African bank but the lines are always busy...?,1
"On the 24/05/2021 I applied for a loan at one of African Bank branches . They took all the paperwork said and gave me the amount I qualified for, and put the debit order in the system saying head office will call me. 25/05/2021 I received an sms saying my papers are not clear they need bank statement. I went to their branch and gave the 3 months bank statement. On 26/05/2021 another sms saying my papers are not clear they need latest payslip. I printed it and took it to the branch. 27/05/2021 another sms saying they need Employment Confirmation, I called my HR and they emailed me the letter which I then sent to the branch. 28/05/2021 another sms saying they need a Variance Letter. Then I called your head office and while I was on the call explaining my dilemma a call came through from African Bank. It was a lady from the Review department she said she needed the variance letter because my salary was not the same. I didn't understand because my gross is the same and I explained to her that my nett fluctuate because I do overtime and it's stated on the payslip. She insisted she needed a variance letter with a compost stamp. Well I now had to email my payroll to get the variance letter which I then forwarded to the lady she said it was the last thing they need from me. I heard nothing from them after that, the lady from the branch contacted me and said they will do the payment that day. On Monday afternoon I received another sms saying they need papers for Credit Life which I had no idea what that was!!! So on 02/06/2021I went to the branch in town which I was using previously and I complained and explained my dilemma they sent an email to Head Office telling them about the Credit Life paperwork. Then in the evening I receive another sms still requesting Credit Life papers. I am really disappointed with African Bank I have a long-standing relationship with them and I feel they are treating me like a criminal on top of that sending me from pillar to post for nothing! ",1
This is to say thanks to LEBOGANG from Springs Mall branch for your great service. It was a pleasure opening an African Bank account with you ma'am. Keep up the great work. ,5
"I applied for a loan I need super urgent, I CAN AFFORD TO REPAY the loan, I just recently lost money in a scam which is why I need the loan in the first place. I went into a branch to apply... so now it’s been 2 days, the debit is already loaded on my account but my loan application is still pending! Worst place to apply for credit if you need it urgently!!!!",1
Great investment bank. I can't complain all issues that I have are immediately resolved. Looking forward in investing more with the bank. At first I was skeptical but now I am comfortable with the bank.,5
"Two years ago I took a loan with African Bank, the loan payment is for 6 x years and currently paying around R5200pm, the loan was for R150k and I have already paid R110 000 towards it. I requested a settlement that came around R155k to settle the loan early, I requested a discount on the settlement because I only have around R80k to R90k that i can settle with, but i was told it can happen because the system has not yet send me an SMS to confirm that I qualify for a discount. My problem with this is that I'm currently going through a difficult time financially and want to try and manage my affairs and settle the biggest loan on my profile but African Bank don't want to help me to settle, maybe I need to try debt review and only pay them R600pm ",1
"Iv been struggling for 3 days to get a refund and settlement letter from African, trying to call is a nightmare because the hold time are ridiculous and when I do speak to some one I either get lied to hung up on, this will now be reported to the ombudsman. I requested for a callback yesterday. No one called nor did I get my refund or paid up letter but I received an sms saying my query was resolved and closed",1
"I had trouble for 18 months with my account, logged my complaint on hellopeter, the Social media team at African bank called me 20 minutes after my posting and within 24 hours my issue was sorted out
Well done to Nick and the team, and thank you!",5
The service I am currently receiving from African back is minimal to none. I have opened a query with regards to two different settlement amounts I have received on my personal loan. My query message said it would take 48hours.that time has passed. I have called African Bank over 6 times on day to get feedback. The agents either cannot access my ID or drop the phone on me. This service is terrible. I need some one to resolve my query ASAP,1
"I was not suppose to even rate African bank at all, I'm so disgusted with their service,  3rd May 2021 I've settled my loan exactly the settlement amount I received the same day, 4th May I received my paid up letter, account closed, tracers and finance dept. informed to prevent debit order. Boom 25 May they debited, I called the 26 May , they picked it up from their system and promised to refund within 72hours but no refund. 1st June follow up after receiving nothing but still no help, today 2nd June I'm told I still owe a R1000....Duduzile couldn't answer my questions regarding this , as usual the matter was escalated to the supervisor. I AM REALLY ****ED WITH THIS KIND OF SERVICE. I WANT MY REFUND!!!!!!!!",1
"I haven an account with African Bank and got an settlement amount in March2021 on the 8/3/2021 I have paid this account through Absa Bank with and EFT and I have making enquiries about this  payment that they cannot found. Till today they say they cannot find this payment, How is this possible . I can not get anyone that will go out of there way to assist me. I have ask to me to an Manager but no reply.",1
"is this the only way of getting assistance from African Bank, everytime i call the call centre, they are just in a hurry to end the call without even assisting ,Siphiwe Maseko is a typical example of this, please listen to your calls, I told him that I wanted to extend my date to settle my account with just a week and a half and he did not even give me a chance to explain, he quickly placed me on hold then told me that my date of settling has expired, although I tried to explain that from last week, you call and hold for about 15min to speak to someone, or even when u request for a call back, the automated system will call you, then keep you holding for about 10min, he did not even care about that, he just told me that I need to speak to "" Legal "", I told him straight away that, I have been throught this and I will definitely get disconnected, he just answered "" Yes"" and just gave me a number and just transferred my call and guess what I got disconnected, and as I was instructed by this unprofessional person, I called the ********** number, it said i must press the extension and obviously i do not know anyone that works there, i selected the option to speak to an operator, 3 times i tried that and i just got disconnected as soon as I press 0, when people are begging for jobs, they are as humble as can be and promise to work hard and put the client first, as soon as they get the job, they turn into a "" Siphwe Maseko"" where the client does not matter and the company gets such reviews, we are clients that needs assistance and we should be told straight up if we not entitled to get assistance when we call customer care, we also want to write good reviews about companies but with the service offered by African bank's employees, how on earth is that possible ",1
"Being harrassed daily in regards to a temporary worker, when asked to remove the business number from their system and contact the worker on his cellphone number the African Bank employee gets irritated and says she will call back the next day again, after I have told her I do not even see the worker or have any contact and also that the worker is not permanent.",1
"I would like to compliment Nyiko Mnisi, in the social media department, he was very helpful and patience and truly an asset to African bank, thank you again for the awesome service:)",5
"I do not want to rate African Bank, but I have to as without the rating I can't go further.
I have had such bad service continued from their customer care department.
Late yesterday afternoon I phoned them and requested a call back.
i was still on the line and I was receiving a call back from them.
How can you take a call, when you are still on the line?
surely they can see you are on their system.
i waited for about 3 and a half minutes and there was no answer from anyone to assist me, so I put the phone down.
i then phoned again, managed to get off the line  after once again asking for a call back. I then received a call back and waited this time for almost 11 minutes before a customer care representative came on the line to help me.
Which actually was of no assistance at all. i could hardly understand what the representative was saying and she spoke sooooooooooooo slowly that it was awful.
 i have continued to complain about this issue and have now decided to take it to the ombudsman, as African Bank have lied to their clients. I have a ""my world"" bank account and if you swipe ten times in a month you get a R150 voucher, there are various vouchers you can choose. Last month I decided to change my choice and instead of getting the cashback which I was supposed to get they told me, this would pay my bank charges. I DID NOT ASK YOU TO PAY MY BANK CHARGES AFRICAN BANK. I ASKED FOR THE CASH BACK!!!!!!!! Surely it should be the clients decision how they use their cash back???? i would like an answer and I would like it to be displayed for every one for future reference. You have said in previous posts that I can only see your answer, well, actually their has been NO ANSWER!!!!!!! You have until the end of today, to give me last months cash back voucher, which is actually from the previous month, April, as we haven't received May's sms of as yet!!!!",1
i am deeply disappointed in the lack of communication by African bank. i applied for a load on the 26/05/2021 at the branch at Sam Ntuli mall but still have not received any feedback. I am not evens sure if the application was approved and declined. i have been sending emails and requesting for call backs on the system that they have in place but nothing. i am lost for words by the customer service. ,1
I called african bank to inform them that my debt has prescribed. They came back and told me they can not cancel it as it has not prescribed. They promised to send me a letter so i can lodge a complaint with the bank ombudsmen. It has been two months and i have not recieved anything from them. Everyone seems to not be aware of what am talking about. Yet am being bombarded with calls everyday. Please send me that letter or remove that debt.,1
"Just when a person think that it was save to allow debit orders to run from African Bank, an issue creeps in.
Is it theft that after arranging amounts with African Bank and they do run it correct but then suddenly the next month that an amount bigger than what they have been authorized gets deducted from my account? As this is now a problem as that now causes other debit orders to fail.
Upset about this yes I am, but more wondering if the person responsible for this theft out of my account will be punished?",2
These people are collecting on PRESCRIBED ACCOUNT. I will approach Credit ombudsman now. It is against the law for African bank to collect on prescribed account,1
"My husband just bought electricity and no token was sent to him, just an sms showing that money went out, we had to sleep in the dark, what nonsense is this. He's been calling them the whole day no assistance.",1
"It's almost a year since I've complained about my app not working, I've made peace and started using the website instead, but now my profile has been blocked and I don't know why, went to the branch to reset my profile but the agent told me that it gives him an error message that he doesn't understand.  He logged a call to support for assistance and they said they will assist me within 7 days. Until then, I can not access my account nor my pockets until they decide to call me. I'm frustrated to say the least. Lastly,  I qualified  for R150 voucher but you send me an sms that said ""due to technical error you were unable to send me the voucher"" I don't understand, I need urgent assistance as I would like to have access to my money ",1
"
Please note that you guys have debited my moms account my mom passed away and documents were sent Why is this happening what kind of scam is this? ",1
"I am truly concerned that in these times of scammers and fraudsters, it would seem that African Bank just go around sharing customers personal details.

I will agree, I might have missed some payments but about a month back I had a debt collection company calling me and telling me they have been referred by African Bank and that they wanted to make arrangements with me to pay but whilst we were making payment arrangements, African Bank kept trying to debit whilst the account is handed over. I queried this and was told the bank would stop debiting and then the recoveries team would then make an arrangement but they never came back to me.

Today I get a call from another company also saying they have been sent by African Bank and this guy says to me that African Bank can choose who they give client details to since I signed for that when I took out my loans, well I surely did not sign for details to be sent to everyone in the country to use and abuse my details as they please. 

As a bank you would think they would be very sensitive with client information but seems like they don't care and I surely wonder if they are complying with POPI.",1
"I applied via telephone for a loan yesterday. The loan was provisionally approved. The consultant said that he would send me details of what I need to send via sms. I never received the sms yesterday.

Today, I called to enquire about the holdup. The first bit of ridiculousness is the call-back system. After holding for some time, I selected the option for a consultant to call me back. But I immediately got a call back by an automaton and had to sit listening to the hold music for more than 10 minutes. What a stupid system. The reason a client selects a call back is usually because we don't want to sit on the phone. Call us back when you are ready to speak to us.

Secondly, the push message to verify my identity didn't work. So we had to do security questions. ""Did you give African bank permission to send you marketing material?"" What an inane question. Who remembers such things?

However, when I said I couldn't remember, the consultant tried to force me to guess. This I can't do. However, then the process can't move forward, the question, he said, can't be changed. I would have to go into a branch to complete the application. 

Really? You don't want my business?

When I told him that I was going to file my complaint on HelloPeter, he just refused to assist further. He refused to give me his name. He just slammed the phone in my ear without even the courtesy of so much as a goodbye.

No problem. I have a great loan history with Direct Axis. Never ever have I had a problem with them. You may take your loan offer and shove it. I will get a loan on Monday from them rather.


",1
"I am under the process of insolvency and have a letter from the lawyers regarding the process and that I am unable to pay anything. African bank is the only company that didn't want to accept this and didn't want me to email them the letter from the lawyers. They keep on deducting money from my account every single month while I am on this process. This is UNACCEPTABLE and I will take this further. 

This is really pathetic service.. ",1
"What other form of assistance can I receive as I am unable to do a debicheck confirmation due to my card and phone being stolen to process my  application. 
I have tried on online banking however that has not worked as well and the branch requires me to have a cellphone or bank card and the activation of a new bank card requires me to have a cellphone. 
",3
"I've actually transferred 4000 on my credit card on the 25th and till today i am still waiting for the funds to reflect, African bank gives the worst service ever, this is really bull****!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
Can someone other than the contact centre or debt counselling please contact me to assist with my request ? I’m not happy with the lack of assistance or clear explanation. ,1
"To whom it may Concern

Early this month on the 10 May 2021,my husband was hijacked at gun point.

The robbers took the car
Phone and bank cards.

They realized that my husband's phone had the app for Capitec they asked for the pin n then increased their daily limit.

My money that they took it was R16k plus, I called Capitec to stop the card and cancel them. After that they gave me a
 referee number 8********** and the forensics email, ***********

And nothing has been done from their side MTD
So I took the initiative to go to the bank (Capitec three Rivers) on the 15 May 2021 and enquire and the lady who assisted me was also lost, or didn't know where to refer me for an updates. So I ended up asking for bank statements so dat I can see what had happened 

I am dissatisfied with the service and their lack of enthusiasm to help me. So my R16k it's gone for nothing. ",1
I want to express by appriciation to African bank Jubille mall in Hammanskraal Temba. I was assisted by a very friendly gently man named Manana or somewherethere on the 26th of May 2021 around 16:00. From the timesheet entered the door taking our temperature to him assisting me resetting my password.  It was like We where his 1st customer.  Willing to assist. Friendly and giving more info regarding the product. Job well done to him. He taught me wat customer service is and I will sure use his skills to better mine as I also work with customer.  Brava! Dankooooooooo.,5
"I tried to apply for credit card on the 07th May, and i was told that i need debt counselling certificate with debt busters. Debt busters confirmed that its been 12years not using their services and my status is on H and my credit profile is very clear- no debt counselling, debt review, judgement etc.... i even phoned NCR to confirmed that my credit profile is clear i don't even any debts. I even went the extra mile to check my profile on ITC, credit score and experience it is very very good. I need to understand why African Bank is giving me turf time???? i mean even NCR back me up on my credit profile. You retreat me like a criminal, hooligan, i have never felt like this **** in my life cause i know i am honest and don't run away from my obligations. Why do you treat me like a piece of ****??? it is a very bad habit if this your way to eliminate people rendering your services. I am utterly disgusted. I have applied for a credit before and was approved. I will not even recommend anyone to you. Please stop treating me like an animal, stop this nonsense!!!!",1
"I have had problems with my account that has been placed on hold for more than 1 year. I have called the customer call center and emailed management to try and establish what the problem/issue is.  I went into the branch again last week, the teller told me the account is active and no problem on her side -- however my deposits are not reflecting in my account and I cannot do any transactions. CAN SOMEBODY SERIOR PLEASE HELP ME URGENTLY ",1
"Hi

I just want to commend you on your excellent service both on the phone and in the branches  I was at a  shop and I need to pay with my African bank card and the lady asked me how was this bank. I only commended you and said at least in the time of difficulty you do not eat up peoples money with high bank charges .I had to deal with one of the other banks and their staff are unfriendly and rude.",5
"My wife and I decided to settle credit cards we took with African bank after we went through a patch. Upon our surprise to realise that the prices were purposefully inflated and logged calls to query this none of them have even to respond even thou I had stated on my mail that I will be taking this matter up with the Ombudsman. The purpose of logging the call was to allow them a right of response or rather clarify which they have failed dismally to address. Furthermore, when you call the call centres they give information that does not mate sense and when you interrogate the info you are told a call will be logged even thou they have failed to respond to the logged ones. African bank is scamming people and are operating outside of the realm of legality but use their interpretation of the law to exploit people. I have sent mails to their complaints and cexperience email addresses as advised by their call centres however they don't even bother to respond.",1
"Insurance claim and paid up credit card that I can't really tell you what is going on with African Bank

All I know is am stuck, lost for words but only left with a credit record for life due to administration not done when I was retrenched in August 2020

Again sent more than 3 emails after I thought OK can see direction, till today no response. Instead transactions that I don't understand. Paid up credit and after numerous requests for paid up letter nothing. Advised to worry about loan insurance claim even there can't tell you what's really going on.


Email sent with 10 am still waiting feedback nothing... What's funny 4 depattments are included in the email... Not even 1 is responding. Just see sms to rate interaction or transactions I don'tknow  as if have used credit card. ",1
"I really don't want to rate African Bank. I wrote a review last week and I still have not been contacted favourably. Their call centre contacted me, but you just wait and wait and continue to wait for someone to actually speak to. I waited on the line for more than 10 minutes, so I put down the telephone. If you are going to contact someone make sure you have a rep on the other side of the line to deal with the query  ",1
"So i made an online purchase lastweek Saturday on the Mr price website, my order was canceled by mr price because they didn't receive payment though the money actually left my account. I called african bank and i was advised that because it was weekend they reserved those funds and would be released by Monday but sadly that didn't happen. I called again Tuesday and i was advised that money will be released midnight to mr price n that didn't happen i called on Wednesday and this consultant tells me that this issue may take upto 7 working days and she will log a query for it sonce it wasn't done. Can u understand the frustration at this point??? And she asked if I want the funds back to my account or to mr price still, n i asked for funds to be reversed back to my account coz it was pointless as the stuff I ordered were now out of stock. She told me funds would be in my account within 48hrs. It's Saturday today and still nothing!!! How can african bank be so cruel and inconsiderate?? I honestly regret using their bank to do this. I have fnb account and I have never had this problem wether i order on weekends or public holiday. I have been given incorrect information through out the week, i want my money now!!! ",1
