review_content,review_rating
"Prince Sibiya from the Broker Servicing department is always friendly and good at his job, Keep it up!",5
efficient and pleasant service. extremely informative.,5
"I had an accident on the 3rd Dec 2021, on that same day Discovery called to say the claim had been approved and my car written off (great start) - wrong! Since then I have dealt with at least 6 consultants and sent at lease 30 emails, result NOTHING.. Trying to talk to someone is a joke, you get put on hold for 15 minutes, then cut off. Trying to escalate anything to someone in management is a joke, I don't think they exist - it has taken 5 weeks just to get the name of a ""Team Leader"", not management. They are obviously happy to leave their business in the hands of their useless staff. I am very frustrated and mostly disappointment, having been a client for more than 10 years, this type of service is just plain disgusting. In this time of technology, this claim should not have taken more than 2 weeks at more. Goodbye Discovery from me and as many of the people I have recommended you to as possible.",5
"I had an emergency in the middle of a busy road and reached out to Discovery Insure. Wanda Mdunyelwa, the consultant who assisted me, was very helpful and kept checking up on me throughout the day. Thank you so much for caring and for making sure that my car was towed and that I got home safely.",5
"I've had an absolutely fantastic experience with Discovery Insure so far. I was in a car accident on Christmas Day and logging the claim on the app was quick and easy. Despite this happening over the Christmas/New Years period there has been minimal delays from their side. I went to the Discovery Menlyn assessors yesterday and they were so incredibly friendly and helpful, even helping me get my Vitality set up and doing the health checkup for me while my car was being assessed. As an added bonus, they even gave me a free screen protector for my phone!

My claims handler A****aker Williams from the Sandton branch has been there with me every step of the way with a professional yet personable approach, really going the extra mile for me on this. 

Being in the insurance industry myself, I know that clients can so easily slip through the cracks but Discovery and especially A****aker has made me feel like a valued customer.",5
Great help and kindness from MATHIBEDI CHUEU,5
I spoke to Shamanie Naidoo from the Retentions department and the customer service was excellent! Really great having someone go the extra step to make sure you make the right decisions,5
Duminsani Ndumela thank you so much for the excellent service you gave me. Your professionalism is out of this world. You are really an asset to Discovery. May you be showered with blessings & many success.,5
"I have received impeccable service from Mathibedi Chueu, very patient and even called me back when my call got cut off. Discovery takes care of me.

Thank you",4
Great customer experience from Shamanie Naidoo  as always. Always going the extra mile.,5
Safiyah Fondling has been an absolute dream to work with. She assisted me when others couldn't. I cannot compliment this consultant enough.,5
Sbu Kolondiya was very efficient in assisting us with a road-side car accident. Sbu successfully attended to all our queries and kept track of the case throughout the day. Thank you.,5
Have an insurance claim with Discovery they refuse to pay me but instead replace the TV when I told the consultant that want to get another make TV.  Discovery decline the request and refer asked there provider to replace the TV which I also disagree with as the model is no longer available but is replacing the TV at a cheaper value.  Becareful as this was the first time I ever claimed yet othrt insurance gives you the money for the replacement.  Not happy with Discovery as I clearly asked for my insurance to include power surge etc now the consultant advised I dont have this.  Left 3 message since yesterday and nobody has called.  Definitely going to cancel my insurance with Discovery,1
"My partner had recently taken a vehicle insurance with Discovery Insure. When we requested a quote for the new insurance policy they constantly called us and were always eager to answer questions. Then we had a minor accident in December and needed to put through a claim. We used the app to put through the claim and a courtesy vehicle was offered since our vehicle would be going in for inspection. The towed our vehicle on the 22nd December and no one not even a consultant at Discovery contacted us to tell us where our vehicle is or what is going on. On the 30th we called to get an update on the vehicle and we were told that the inspector wasn't sent out. The inspector only went out on the 31st to assess the vehicle. On the 4th January we called again and they said further assessment was going to take place on the 4th. I find it so unprofessional for a company like Discovery to not provide any feedback to a client, the client needs to constantly call them in order for them to take action and move to the next step of the process. I am utterly dissatisfied and annoyed by the level of service Discovery has offered us.",1
Wanda Mdunyelwa was an absolute star. We called experienced car problems around  20h00 on the 2nd and called  road side assistance helpline. Wanda calmly attended to my query and promised to call back asap he had located a service provider. He kept track of the case and checked on us until we were towed safely home..he even called afterwards to ascertain that we have indeed been dropped off safely.. Thanks Wanda fir your efficiency and calm spirit. God bless u.,5
Sandile Mhlanga,5
Excellent service and peoples skills from Wanda Mdunyelwa - roadside and emergency department. not forgetting the quick response from MF Auto.18 December 2021,5
The service received today from Sandile was on topnotch. We reviewed all my premium without him get impatient with me,5
Great excellent service experience with Wanda Mdunyelwa  from Emergency Service department,5
"I had a great service with this one consultant from retention department.
Keep it up Thibi.",5
Impeccable services from Shamanie Naidoo from the Retentions department.,5
"Most pathetic insurance company ever, a bunch of thiefs!! Been with them since 2020 claim free but they increase my premiums as and when it suits them. When you call them they apologise and give you a new rate then a few months later increase again by a further R400. Please do not ever use them to insure your vehicles.",1
Very helpful and i got to save R300 after reviewing my insurance,5
"I have never experienced such incompetence from an insurance company, I sent my claim to them over a month Ago and spoken to a certain nonhlanhla sinthimule who was very rude to me but I sent my documents to her anyway  she then went on leave without submitting my claim, I then spoke to vakesh who is the team leader and he said he would work on my claim, to my surprise he hasn't don't that, my car is stuck at the panel beater and they're charging me storage which Discovery doesn't cover. I am now told that I must wait 10 days to get my funds but in that 10 days they won't pay for the storage of my car ,I need help from someone above at Discovery I'm really tired of their bad service",1
"mathibedi chueu,retention cnsultant form discovery ,gave an excellent service.called requesting for a discount and within few minutes discount was applied -keep up the good work mr chueu",5
Aurellia Ngcobo what a star. Thank you very much for your efficiency. My claim was approved within a week,5
"I submitted a claim for hail damage yesterday through the app. Appointment was scheduled for an assessment this morning at 8am. To my surprise and shock the place discovery insure booked me for the assessment at is out of Kimberley in a very doggy place, I could not even drive in those bad roads of gravel and potholes. I called the number of the assessment place they booked me - it’s just ringing. I called discovery now in the morning and I’ve been put on hold for the past 20minutes. Please stop with your pathetic service and do better. Do you want to tell me out of all the places inside kimberley you book me an assessment outside town- what on earth is this type of service. I am still waiting to be assisted. Claim number no.:**********/**********/**********",1
"Friendly, efficient and done in a good timely manner.",5
"My premium flactuates every month without reason, when I try get hold of people from Discovery Insure there us no response. Maybe it is time for me and my siblings to move on and look for another insurance.",2
"World-Class Service from Shamanie Naidoo, at every encounter. Great Stuff!!!",5
Prompt assistance by servicing consultant Mathibedi Chueu regarding a reinstatement.,5
"Discovery Insure booked my Merc for hail damage on 25 October 2021, I am still waiting for my vehicle 11 weeks later. Is Discovery Insure battling financially as they are using subpar services providers?",1
"Shout out to #Mathibedi Chueu.
I cannot applaud enough the consultants especially who has assisted me so efficiently at Discovery Vehicle Insure today. No hassles, no peer pressure and a sense of understanding was remarkable not to forget to mention the time spent on the call was super-fast, I didnt have to worry about my call balance :) or being put on hold for more than 1minute. Thank you so much for the help today #Mathibedi Chueu you honestly a DiscoveryInsureHero to me today.",5
awesome services and very efficient,5
Just spoke to Mathibedi Thank you for the quick efficient and extremely pleasant assistance keep up the good work My brother!,5
Mpho Mamaregane we need more people like you in insurance you went above and beyond to assist me and my client you what I enjoyed when I spoke to you is that you have drive and determination you sorted the problem out efficiently and perfect thanks a million .,5
Shafick Allow is an extremely professional and friendly individual. He assisted me with reinstating my policy and was very informative with regards to my cover. Thank you for your excellent service!!,5
I had a great service from Wanda Mdunyelwa when i locked my keys  inside the vehicle. The service was awesome and the service provider that was provided to me did a great job. Big ups Wanda.,5
"I want to thank Shafick from Discovery insure, he gave me an excellent service on my car and contents cover. Keep up the good work 👏",5
"Hi There,  
This is my second claim through discovery building insurance and the worse service I have experienced from any business.  
Situation :  Electrical error - Claim number : **********
Claim was logged in December 2021. 
We have been promised on multiple occasions that the matter would be resolved, that they are awaiting a report and then now waiting a quotation.  The frustration is that no one calls to update on the matter, and one is promised multiple call backs and no one actually puts in the effort to call back.  They answer phone like they doing you a favor and that you being unreasonable.  No one advised that the electrical company closed over the holidays and promised that they will get back to us soon,  never happened.  On the 3rd January 2022 i was promised by the consultant that she will call me back on the 4th,  its the 5th and no one has called.  

I was referred to my broker,  Angelinah Dube,  her number transfers be to Discovery bank,  emailed her she never responded.  Got an sms to liaise with Chante Davids,  She never answers her calls,  never returns calls.  Discovery homeowners insurance is just useless.  They want to wait till there is more damage and an escalation before they take a matter seriously.  Second claim service  is worst then the 1st of which i didn't even get an apology for and doubt that this time around it would be any different.  

If you don't have telephone etiquette and timeous response to matters and least have the decency to resolve the problem.",1
I would like to thank Shamanie Naidoo for her assistance on policy **********. She was very efficient and friendly. Other agents could learn from her. Keep up the good work.,5
"My discovery insure cover on my 3 vehicles and household content commenced on the 14th of Dec 2021 and the consultant I spoke to on the 1st of December 2021 told me that I will be debited on that date (14 December 2021) knowing that the normal debit date is the 25th of every thereafter. To my surprise, I got an email on the 30th of December 2021 saying my plan had lapsed because of a missed premium. When I went to check on my bank statement I noticed that they did not debit on the 14th as they had said, instead they attempted to double debit me on the 25th. Now, for the 25th I had made sure that there are enough funds for one debit, because even a few days before the 25th I got an sms from Discovery reminding me about my debit order for the 25th (which was the amount I know that needs to be debited). So now how do you say you debiting on the 14th, then send an sms before the 25th for a specific amount only to debit more than that, Basically I was lied to, on both occasions and to think the only reason why I even switched to Discovery is because of the great service I receive on my other Discovery products.",1
SAFIYAH FONDLING gave me excellent service,5
"I spoke to retentions department  Shamanie Naidoo
I received excellent service rand advise from her and would like to applaud her for sorting out my issue and reassuring me to stay with discovery
Much appreciated",5
"i am so disappointed in this company, i was covered with budget insurance from 2018 until last year when I decided to move to discovery because I felt like I was paying too much for a car that's losing  its value, the process of moving from 1 insurance to another was perfect. 

December 13th 2021 after work I was involved in a car accident and my car is a write off, after the day of the accident I had to call discovery non stop I was given an claims agent by the name of Sandile Mbatha, he never called me to take my statement as to what happened during the scene. I had to call and give my statement  since the accident I am supporting my network provider because I have to call the call center and wait on the line for more then 40mins and the agent are not sure as it what's planning with my claim they tell me that they need to escalate with different departments.
the only time Sandile Mbatha called me was when i spoke to  Busisiwe and Nqobilem and I asked that my claims consultant to be changed because I once asked him to call me and he never did and he didnt bother to email me back when he asked me to send him the change of ownership form because I didnt attached the Nas I HAD TO CALL THE CENTER AGAIN AND THATS WHEN THEY TOLD ME THAT I HAVE TO ATTACH THAT FORM 
Another thing when i call the center and ask how much is the value of my car they all dont KNOW (so far I got R102.00, R94 000 and R104 000)
When I called in last week not sure which day was it cause I call in almost everyday I was told the model of my car is 2014 but MY CAR IS A 2015 MODEL SO THE QUESTION IS WAS I PAYING FOR A 2014 MODEL SINCE I JOINED THIS COMPANY
I called in again today and i was told it was not changed! and that lady I forgot to take her name promised that she will send me the agreement of lose form today before she knocks off at 6pm still nothing 
i am so disappointed and I am afraid the claim  wont be resolved before month end",1
"This has to be the most incompetent insurance company. Fortunately I am not insured with you, but the guy who drove into the back of me is. This happened on 20 October 2021 and we are still waiting for discovery to sort their act out. My car still has not been repaired and quite frankly Gretchen ... who my husband has been dealing with is quite incompetent too. Why is it that when someone is not at work or on Leave there isn't someone  to assist. I would not recommend discovery for insurance at all. This is very disappointing and not what is expected of Discovery as I have been happy with my medical aid.",1
Best advise and assistance from Shafick Allow at Retention department. Thank you so much,5
"SAFIYAH FONDLING was really helpful in understanding the premiums and
 the differences between the different vehicles that I have insured. Her help was excellent. This is why I keep insuring with Discovery.",5
This rating is specifically for Shamanie Naidoo who always goes the extra mile!!,5
"completely disappointing! We have been with Discovery since its INCEPTION! but it is pathetic. When the agent does not know or has a challenge, they just cut you off. SO DISAPPOINTING! and I will bet the management does not have a clue! just make the money, but pass it on to someone who has no clue!!",1
Very efficient assistance and a very nice person.,5
"So Discovery out of the blue decided increase my monthly premiums starting from February. With some nonessential explanation about things that I believe have nothing to do with me. Keep in mind that the annual review and high probability of an increase again in September is on the horizon. Yesterday, I send them a tweet and the responded via DM and informed me that they’re only increasing premiums of those that had several claims in the last three years. I’ve only had two claims in the last two years that I’ve been with Discovery. I am not sure if that could be construed as several. A scratch on the door as well as a windscreen chip(which was fixed and never replaced) I’ve asked them to have their consultants phone me and I am still waiting. I am extremely disappointed and disheartened by this. I am even considering switching to another insurance. I do not believe that what Discovery is doing falls under TCF. In fact I am annoyed and I won’t be recommending Discovery insurance to anyone.",1
"Thank you Shafick Allow from Discovery Insure Retentions department for brilliant service  and being able to reduce my client's insurance premium.  
It is greatly appreciated.
thank you Shafick",5
"So I am currently insured with outsurance, and through a friend I heard about discovery insurance. Everything sounded good while they complimented the terrific services they received. So my friend gave me their broker's ( Igshaan Ismail)  contact information and I phoned him the following day to get a quote for insurance. 2 days later I received a quote and decided to sign with discovery insurance. So I contacted Igshaan Ismail and informed him that I want to sign and how do we go about in canceling with outsurance, 
to which he replied that he will handle it all and that I don't have to worry. The reason is I wanted all my policies and medical aid under one umbrella. So after I signed he contacted me and said that I need to contact outsurance and cancel myself. Ok so I phoned outsurance and my broker at outsurance re evaluated my policy and gave re generated a quote. New contribution that was given to me was better that discovery to which I could not say no. And everything stays the same. So I then contacted Igshaan again and explained that I can not say no to this offer and he asked me what the new premium is, so I  told him and he said ""yes discovery will not be able to beat that"", and he also suggested that I stay with outsurance and that he understands. So i asked him to please cancel the insurance policy and he informed me that I just need to email him with the policy number and that I want to cancel. I did this immediately and asked on the mail to please confirm that he received the mail and that it is canceled. This was done on the 17th of December 2021. I have sent numerous emails to him and whatsapp's that is ignored. I have sent all correspondence to *********** and all I get is an automated email to say you have received the mail. We are going  on to 3 weeks now with no outcome or confirmation. A debit order went off this morning which I already reversed. Hello peter is my first step, ombudsman also will be contacted as this is really unprofessional. I have a medical aid and life policy and I am so happy and satisfied. But insurance side? I am very happy that I decided to stay with outsurance, if it takes 3 weeks to get correspondence what would have happened if i decided to stay with the insurance and really needed them?",1
"These people do not understand ""remove my number from the system"" i keep getting spam calls from them. no i do not want to have discovery insurance, and since you phone so much i will Never use them. - atleast 3 calls again last 2 weeks.",1
"I have had the worst experience yet with Discovery. My claim was submitted on the 6th of December 2021. I was told my car was going for an assessment on the 9th. I followed up on the 14th as I had not heard anything further. I was told they could not find my car and my call was dropped multiple times. My car was then only taken for an assessment on the 15th after my father had to call you guys, so because I am a female I wasn't taken seriously either. This is totally unacceptable and pathetic service. Till today the 4th of January 2022 I am yet to hear if my car has been fixed. Imagine having to find atl transportation for a whole month. You can even get my car sorted out in an acceptable time period but you damn well make sure the debit order goes off my account.",1
"Geyser burst, no result and damage caused. Geyser replaced, 10 days later, with a lot of damage caused by contractor. Complained on 18 November 2021, STILL NO RESOLVE. Their negligence has cost me R7400 and an increased premium. Not a happy customer AT ALL",4
"This morning I woke up to a dead car battery. I called Discovery Insure and was assisted by Willie Scholtz. He organised a service provider to assist, and I was kept in the loop the entire time. Following the assistance by the service provider, he still called to ensure all went well. Thanks for the fantastic service Willie.",5
"03 January 2022: What an excellent service from Ms Joelene Scholtz! I received constant status feedback throughout the process until my car was delivered to the Auto Mechanic. Even then, she called to confirm if I'm happy and whether there is any further assistance required. Brilliant service. Many thanks Joelene.",5
"I was involved in an accident on the 06/12/2021. My claim was approved on the 13/12/2021 by then the penal beater had already closed for holidays (They closed on 10/12/2021). I then called Discovery to query about the car hire since I was only given 30 days (06/12/2021 to 06/01/2022). I wanted to know what is going to happen since my car wont even be touched since the repair shop was already closed. I was advised that I will get an extension. The lady assisting me assured me that the only time they dont extend car hire will be when the vehicle was awaiting parts. The repair shop opened today 03/01/2022) and I called Discovery for car hire extension. Busisiwe also assured me this morning that it wont be a problem as the repair shop was closed by the time the repairs where authorized. However I was worried when there was no feedback. I then sent out an email and the lady from FGRO called back and connected me with the claims department. The answer was : No car hire extension will be granted because the Repair shop was closed - Management. I tried calling the Team Leader Natasha no answer, I also tried calling Manager Kagiso still no answer.
 
No one wants to talk or assist me.",1
"after 5 days without a phone, I kept on calling for feedback after being told my claim was approve I still haven't received any assistance, Until this morning after my 6th time calling claims department , Mothokoa Mpya made sure that she will get this matter resolved today, which I am very thankful towards Her, thank you for the excellent service you provide , I failed  to believe I will receive any good service from claims department. 
Thank you Mothokoa",5
Very difficult to deal with - emails are not answered. You get transferred from one department to the next. Very difficult to get hold of anyone to finalize your query. Very disappointed in the service (or rather lack of service!),1
"Once again I have to revert to alternative methods to try and get someone to actually do their job at Vitality Drive!!!! I have sent multiple emails requesting assistance and every person responds without even bothering to read previous communication - not reading the issue and not responding to the problem.  My car doesn't move and then the stupid app records trips and allocates them ""uncovered"". This is bringing my score down, and I work very hard to get perfect trips.  I won't let a malfunctioning app affect my drive score and rewards.  Fix this!!!!",1
I was assisted by Shafick Allow from Discovery Insure Retention Dept.  He spent a significant amount of time explaining to me the different products within Discovery based on my enquiry and guided me on how to evaluate different service offerings within and outside of Discovery.  Super Impressed with his service.  Certainly an asset to be retained by the company.,5
"I'm livid with Discovery Insure. I religiously check my credit report with Clear Score and never picked up anything untoward. Yesterday evening I received one of those adverts from Diect Axis Pulse offering a free Credit Check which I decided to check as I am always trying to find ways to live within my means.

On drawing the credit report,  the very first expense is a Discovery Insure (a fixed cost), with a monthly installment of R6508 (six thousand five hundred and eight rand), which I'm supposed to have had since 1 Dec 2015. Thankfully the account is not in arrears. The thing is, I have never ever asked about/ applied for/ taken  up an insurance with Discovery, NEVER. 

I used to work for the bank and understand how one's spending level and patterns directly impact the interest charged on credit cards, loans, overdrafts etc. My problem is how much has their error cost me over the years... will I ever get reimbursed for any financial loss?

On calling the discovery, the agent confirmed that they do not have me as a client. My query will be escalated and I should get the letter in a day or so which I must forward to the bureau that listed the expense.  

To begin with, why is it now my problem to fix their error. I did not send the info to the bureau they did and should fix their error.

In addition, how 🤔 am I supposed to know which bureau was used (experian/ ITC/ Credit Bureau/ TransUnion/XDS to mention but a few), all I have is the expense listed on my credit report... Am I now supposed to shoot in the dark in hope that I might find the target, spend hours on end calling all the bureaus to ask them to check if they did the capturing. 

As if that not enough, once I find the bureau I  have to lodge a dispute and send all my supporting documents from my ID, proof of address, the 'letter' from discovery, police stamped affidavit and whatever I can think of to support my attestation that I do not have discovery insurance account. After sending all these documents I would still have to wait weeks for the matter to be resolved. Honestly this is financially and emotionally taxing not to mention the hours I have to spend running around in an effort to resolve this issue.

In conclusion, I believe discovery insure should be correcting their erroneous listing, without involving me just like they listed me without my participation. In general, businesses need to take responsibility for their mistakes and not allow the innocent  to climb through hoops and loops. Just as it is so easy for business to submit a report, it should be just as easy to retract erroneous reports without making the innocent suffer.",1
MATHIBEDI CHUEU - Great service. Really friendly and polite.,5
"I have submitted 3 claims 3 weeks ago, received a e-mail that advised I will be contacted 2-3 working days. Received my first response 6 working days later on one of my claims. Second and Third claim response followed 10 working days later with rather confused Discovery staff members.After 4 emails and phone calls to Discovery the Assessor made contact (week no. 2),they requested the 3 quotes + damage reports. This I have already send off to Discovery Insure who claimed they cannot open the Documents wich I send as  (PDF & Screenshot to make it easier for them.Going back and firth into week no. 3 they advised that 3 claims had been rejected, so frustrating as they received the proper paper work (quotes & damage reports). My hard earned money and my Insurer cannot assist me as I am sitting with Fridge, TV and Car that is giving me major problems.I will seek to repair all these items on my own as I need to have my food and transported taken care of. Discovery Insure needs to cange their add on television and work on their communication and customer service.Funny enough the only proper communication from Discovery Insure that was 'Spot-On' was two sms send to my phone reminding me of my 'debit order' that will be going off after the 'public holiday' 27 Dec 2021.So easy to 'debit' but when 'life' happens to you,eish!!!!!",1
"Unreal service by Willie Scholtz and the team at Ontowing - KJ and Frank. 

Thank you so much for your assistance - effective and efficient!  #DiscoveryDidGood ref number **********",5
"So I’m only to be allocated 25points/day for good driving yet penalised 79, 61 and 66 points for 3 consecutive days now because Discovery has the incorrect speed limits (I suspect that this is purposefully done) when even the road traffic act says differently. If you’re a Discovery Insure client best you check your daily drive points because it seems they are hell bent on ruining holidays and minimising fuel cash backs. And try to use the app to get hold of them? Don’t bother. It hasn’t worked for two years now.",1
"I am very dissappointed with the after sale service or lack thereof from a sales agent who assured me during the call that i could email him at anytime should i need further assistance. He has gone AWOL since the last time he concluded the sale,he is NOT replying my emails. Shame on you Nolinn!!!

Firstly, he has captured one of my vehicles on the cover as its without a tracker meanwhile it has an early response tracker and a panic button. Ive tried to reach out to him to rectify that before the pro rata was debited as i understand that would affect my premium but that was obviously not done as he is unreacheable.

This morning the pro rata was debited as well as another separate amount of R150 which i wonder?*** is it for???

I need someone to please rectify the tracker thing on my policy as ive sent through tracker installation certificates for the vehicles. Also some need to explain what that R150 was debited for???!!

At this point i wanna crawl back to Miway because im not even sure why i chose to try Discovery insure that is only interested in debiting my bank account but no proper after sale service when i need it🙄",1
Shafick Allow from Retentions helped me remove my car from my policy quickly and seamlessly on just minutes after I'd sold it. A pleasant service experience.,5
"On the 28th of December I called Discovery and required roadside assistance. My call was answered by Willie, I told him I need to be jumpstarted, he took my details and promised to call me back in 15 minutes . He did call back after 10 minutes or so and advised that a supplier will be with me in 30 minutes. The tow guy arrived in less than 10 minutes after my call with Willie and assisted me with my car. I was very impressed with Willie and how quick he was to resolve my issue. Thank you Willie and keep up the great work!!!",5
"So disgusted with your insurance department. I asked for a quote on a new car, in comparison to other quotes and I was told ""sorry mam, this is all we can offer"" - there were no attempts at negotiating. I will move my car, and home insurance currently insured by you elsewhere. Thanks for the pathetic customer service and efforts to keep current customers.",1
"About 8 months ago I was contacted by Discovery insure’s broker, was advised that I would get 50% cash back of my monthly premiums on the 6th month wether I would’ve claimed or not.

7 months later I have not received anything, whenever I call Discovery I get transferred to their broker since they were the ones I spoke to. S-crow promised to retrieve our conversation and assist accordingly, a full month later there’s still no response from from Discovery and it’s broker.

Whenever I call back I am advised that  they are yet to listen to our conversation and revert back me,I guess our initial conversation that was less than 20 minutes takes a full month to get listened to.

If such things take this long to be attended to ,what would happen when we need to be covered in a case of an accident?.",1
"Thank you to Basetsana Makgoro from the Servicing Department. Friendly, professional, and additions were done immediately.",5
"Shafick Allow the best consultant award goes to this man. His way of explaining and making me understand has top my expectations. He is such a very patient, understanding and considerate. His way of making the client understand different types of products and how it works blown me away. I am so appreciative as he made sure that I hang up that call with a smile.",5
"I have requested for them to debit a week ago and still waiting, what happens if I’m an accident?
Please this matter seriously.

😞",2
"This Insurence company is a mediocre, lack of transparency and honesty. Upon affiliation with them on Insurence, you are promised things to which they themselves are unable to comprehend and deliver to their customers. Turnaround times very poor….something that should take two days takes about almost week if not more. I am planning on getting a better value for money elsewhere because clearly discovery insure still need to discover themselves.",1
"I wish to give a review for Mr Riaan Whitney. After sending my claim on October 27, 2021 and not hearing from Discovery Insure in-spite  of all the promises, Riaan Whitney was allocated my two claims on 21 December 2021. Like a breath of fresh air, Riaan was able to conclude my claims in 3 days. He gave me feedback every step of the way and I had my two claims settled in a satisfactory way just before Christmas. What a wonderful gift and what a wonderful person to work with?  He has restored my faith at a time when I was about to change from Discovery to something else because of previous poor service and declining my genuine problems at both my properties. Riaan is a true Ambassador of Discovery Insure. If everyone at Discovery insure paid such attention to their work, Discovery insure would grow in leaps and bounds. I hope Riaan is awarded and recognised accordingly by the employer. Tselane Mokuena",5
"Did business with an assessor, Riaan Whitney, this week and he is just one of those people that restores your faith in human kind again. Thanks Discovery. Your service is just top notch.",5
"A really quick & efficient interaction via the Live Chat functionality online. Mzwakhe Maduna assisted me, and he was really helpful. He answered all questions I had, and was able to assist above & beyond what is expected of him. I managed to get everything sorted very quickly & effortlessly. Thank you Mzwakhe!",5
"Discovery Insure

Thank You for your poor service, you lied to me about the car seat discount!!!!

This is a rubbish and disgusting service!!!",1
Nthabeleng was excellent.  Followed up after my call was cut off. Assisted and supported me with a high level of commitment.  It's good to know we still have such extraordinary people. Thank you Nthabeleng.,5
"i am a discovery insure member and i reversed into anothers car.
They have been appalling to say the very least.
They were slow to check the car, they were poor with their communication if at all. .None of use ever knew what was happening, and finally the last straw is that they have left this payment a week later than they should have so the poor person is still without car because he cant pay to get his car back until discovery insure pays him. There is no sense of urgency AND this is not the service i have come to expect from discovery.

I am embarrassed that i have put the poor gentleman through all of this.
Discovery Insure have  a very long way to go.

Im sure you too will be disappointed in there overall service and performance.
I never claimed so was unaffected by this but i feel his pain, it has truly been unbearable..

This is the second claim and both have been appallingly serviced..

Best Regards
Lance Moor",1
I put in a claim 2days back and I have not received any response or assistance from them. I called in 2day to check what's heppening and I was made to hold the line for over 3omin untill the phone hung up. My last claim was also a mess.,1
"I submitted a claim with Discovery months ago. They were late in arranging my car hire & they are yet to compensate with an Uber voucher. The panel beater they allocated used up all my petrol, who knows where they were driving my car to, it needed body work. Even after sending tons of emails, they ignore me.",1
"Good day I had a break in on 10 December 2021.

The broke the burglar bar to gain entry to my house.
 I called on 11/ December after I obtained case number ad block  phones.
I then started my emails, on what was requested from me.
my first email was on 13 December 15h04 with my list ... proof and quotations.
on 15th December I had to resent my emails, due to no response from the claims handler . I resend all my mails again to a new claims handler who told me that the claims handler is on leave.
On 17th I mailed for an update ... no response.
then I received an sms informing me that my claim has been re-allocated to a new claims handler .
I called and was requested to sen some information again, the lady said they did not received all emails.... yet it went threw from my side.

I called again 20th December just to be informed  the claims handler is busy and will get back to me soon.

I emailed and asked for a written update in my claim,,,, no response..
Today 22 I called again asked for an update... just to be informed they did not received all my emails.

so I resend the mails and proof requested.  
 I counted I had send so far in total 36 emails......... keep resending information and proof..... really...

I seriously have my doubts about my insurance..... 
I spoke to my daughter who also is with Discovery... she is rethinking her insurance with discovery.

How can a person be treated like this....  when you had a break in ... your privacy has been violated, your house has been left a mess by the culprits..

And I must keep on phoning and emailing for action on this.....

The incident happened on the 10th December . 
I reported to my Insurance all on 11 December, and started sending the proof emails.

Yet today is 22nd 11 days later and im still like a chicken with no head.

is this how me the victim getting treated by my insurance ......

I am very disappointed in this kind off treatment really",1
"Just got an excellent service  from K****tso Modiba from Discovery Insure... Thanx K****tso, keep it up.",5
"Dear Discovery,
 Thank you so much for ruining my festive shopping (i.e blocking my Vitality Active gear benefits) when you activated my drive on the Discovery Health App.
Here are the things I missed out:
1. Miles D-Day
2. Generating a wiCode for my Nike gear and Active gear so I can purchase things for my kids.

I took out Insure on the 14th Dec and wanted to be effective on the 25 January and Lord behold the genius behind your systems decided to activate thr stupid drive reward on my Health App and now it blocked EVERYTHING...i mean EVERYTHING because it wants to connect the DQ tracker to my phone and the car. How the hell would you do that? Did I deserve all that? I lost money because I could not use my discounts. 
Then I decide to cancel the stupid policy. Guess what? The stupid thing is still not being disabled on my Health App.

Oh I called Vitality, they sent me to digital...guess what digital sent me to Vitality then Vitality sent me to Insure and Insure said they disabled it and it should disappear within 24-36 hours. LIES!!! I bet you first sentence would be "" Apologies..."" will it bring back what I have lost? NO, IT WONT.",1
Thanks to Shafick Allow from Retentions Department. He helped me seamlessly and was very patient with me. Thank you very much for your understanding and being so helpful. They should give you a festive bonus because I'm sure I'm not the only client that's happy because of him.,5
"Thank you to the superstar Jabulile Shiba for the speedy and great service when i needed it most. After a couple of battery issues with my car, i called and she arranged a quick call out for a battery replacement, which turned out to be cheaper than what i was quoted from another service, All was resolved faster than expected.

Thank you for the excellent service Jabulile Shiba.",5
"#DiscoveryDidGood.

Thank you for your awesome service Ntswaki Shabangu from the Broker servicing department always a pleasure working with you.",5
********** great service from Wanda,5
"Discovery is refusing to communicate about lost fuel rewards. About two months ago I made them aware, after multiple attempts at communicating, that my Dq track wasn’t functioning correctly. I am one of those drivers who try to make full use of the Discovery Rewards programs and max out my fuel rewards by driving extremely cautiously yet because of the lack of urgency of dealing with the issue, I lost out on about R800 worth of fuel rewards. Besides the fact that the vehicle had stood still for nearly two weeks of this period, Discivery have made no attempt to rectify the situation. It’s the same with every single one of their rewards programs. If it’s not working properly then ***** the clients rewards. If you’re not up to constantly checking whether they’re ‘rewarding you’ for jumping through the countless hoops, just find another provider who charges less or who actually listens.",1
I was serviced by Thuto mokgosi. And she made me realised why i am hooked to the service from discovery. Thank you very much.,5
